,text,label
10361,i am standing so close to said cow her name is gabriella btw i feel rude calling her a cow,anger
10362,i look forward to attending every class and leaving feeling amazing feeling on top of the world,joy
10363,i am feeling a little rejected by my sister,sadness
10364,i am feeling stupid and stuck and i know that the best way to get it to end is just to get it to end,sadness
10365,i feel now its simply wonderful,joy
10366,i am planning for at the beginning of this year and feeling only a little smug about it,joy
10367,i feel it is important to spend more time on my family and to embark on new endeavors in my educational career,joy
10368,i usually feel gloomy for the loss of money and because i wont use it anyway,sadness
10369,i cant say that i feel as peaceful when my loved ones are the sufferers,joy
10370,i eat biscuits crisps and ice cream all day yeah it tastes great but it makes me feel so groggy the following day take more photos,sadness
10371,i like sonam deepika and genelia who i feel are very talented and beautiful,joy
10372,i found myself feeling lousy which is pretty unusual for me,sadness
10373,i start to feel really awkward about the tubelight reflecting on the glossy paper with a picture of a red laced bra,sadness
10374,i went to bed super early so i havent spent a ton of time with alot of these resources but enough to feel like these will all be useful in the future,joy
10375,i haven t quite figured out and whenever i can t find the time or ability or money to take care of each side equally i end up feeling disappointed,sadness
10376,i honestly feel is almost tragic,sadness
10377,i could feel ediths meanness could feel stoners withdrawal and the cool pity of their friends,joy
10378,i ignored her minor tantrum and jumped down from the table beginning to pace again and feeling agitated,fear
10379,i go to school after having a horrible morning and i feel like i am meing hated on my every and i feel alone and i always have been and i am emotionaly very far away from everyone else,sadness
10380,i upload today i know some of you are waiting for my bareminerals video but i haven t filmed one and i m feeling kind of lousy today so i m catching up with doing laundry and taking it easy,sadness
10381,i feel something inside paul saying fuck it lets do this lets go for it go for broke,sadness
10382,i still have somewhat of a cough but i feel like im ok without the inhaler except right before exercise,joy
10383,ive just watched the above video for the first time and feel a bit bitchy for doing so but here are some of my thoughts on her outfits,anger
10384,i feel so deprived on calories a day,sadness
10385,i tell myself that whenever i feel hesitant to start muay thai,fear
10386,i feel angry at him for being so selfish and giving me absolutely nothing to go on,anger
10387,i feel like ive blinked and missed it,sadness
10388,i have a feeling david is going to turn out to be a terrific father hes already exposing his newborn son to the world of the geek,joy
