date,time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,level
9/21/2004,7:00:00,1515,5.6,-200.0,31.4,1584.0,699.0,496.0,,2288.0,1591.0,18.2,66.1,1.3679,High
7/11/2004,10:00:00,907,0.6,-200.0,4.6,741.0,44.0,983.0,57.0,1486.0,573.0,27.9,33.6,1.2433,Low
1/21/2005,22:00:00,1579,3.5,-200.0,21.8,1345.0,1028.0,459.0,230.0,1608.0,1961.0,8.9,71.0,0.8115,High
2/5/2005,13:00:00,941,1.0,-200.0,4.2,723.0,165.0,922.0,121.0,880.0,643.0,9.3,33.8,0.3981,Moderate
9/26/2004,7:00:00,835,1.0,-200.0,5.4,785.0,148.0,989.0,56.0,1224.0,780.0,12.2,63.2,0.8964,Moderate
6/18/2004,21:00:00,971,1.5,-200.0,7.6,881.0,78.0,916.0,105.0,1635.0,672.0,26.6,,1.4452,High
1/22/2005,7:00:00,1322,0.5,-200.0,13.2,1091.0,574.0,565.0,193.0,1307.0,1471.0,5.6,80.4,0.7349,Low
2/12/2005,2:00:00,1326,3.6,-200.0,9.7,967.0,490.0,578.0,216.0,1174.0,1699.0,5.0,66.6,0.5871,High
5/29/2004,22:00:00,955,,-200.0,,918.0,102.0,1056.0,93.0,1511.0,762.0,19.5,,0.8258,High
1/24/2005,21:00:00,872,0.3,-200.0,,689.0,142.0,970.0,107.0,,631.0,6.6,,0.4247,Low
3/26/2004,13:00:00,1106,2.3,211.0,12.5,1068.0,,915.0,99.0,1535.0,874.0,19.1,26.2,0.5741,
3/12/2004,12:00:00,1206,2.1,114.0,10.2,986.0,143.0,1035.0,113.0,1537.0,959.0,15.0,36.5,0.6195,High
4/21/2004,1:00:00,1005,-200.0,-200.0,5.8,,-200.0,976.0,-200.0,1474.0,952.0,12.2,67.7,0.9625,Very low
7/26/2004,16:00:00,976,-200.0,-200.0,8.2,907.0,86.0,867.0,101.0,1546.0,719.0,35.4,23.8,1.3443,Very low
1/10/2005,16:00:00,1409,2.4,-200.0,17.4,1223.0,479.0,475.0,145.0,1640.0,1538.0,14.1,65.9,1.0552,
11/3/2004,1:00:00,1167,2.6,-200.0,13.2,1090.0,281.0,626.0,62.0,1620.0,1106.0,18.0,71.5,1.4615,High
11/9/2004,10:00:00,1209,-200.0,-200.0,18.5,1255.0,-200.0,588.0,-200.0,1447.0,1499.0,8.1,59.1,0.6397,Very low
11/18/2004,5:00:00,878,1.1,-200.0,3.6,687.0,212.0,964.0,,1035.0,813.0,5.9,76.6,0.7179,High
12/27/2004,4:00:00,877,0.7,-200.0,1.3,526.0,63.0,1171.0,55.0,1023.0,496.0,11.7,64.6,0.8888,Low
7/1/2004,5:00:00,938,0.8,,5.4,782.0,75.0,879.0,66.0,1685.0,1001.0,23.4,,1.6651,Low
4/14/2004,3:00:00,839,0.4,60.0,1.9,576.0,-200.0,1325.0,-200.0,1285.0,759.0,10.7,64.4,0.8284,Low
7/16/2004,19:00:00,1183,4.1,-200.0,21.6,1341.0,266.0,628.0,187.0,1881.0,1395.0,32.4,21.5,1.0303,High
12/22/2004,8:00:00,1069,2.0,-200.0,8.8,931.0,481.0,782.0,152.0,,1110.0,4.5,53.0,0.4495,High
2/2/2005,13:00:00,1037,2.6,-200.0,10.1,981.0,388.0,721.0,139.0,1000.0,1086.0,13.7,20.7,,High
1/19/2005,5:00:00,830,-200.0,-200.0,0.9,492.0,53.0,1263.0,52.0,948.0,578.0,4.7,78.9,0.682,Very low
10/3/2004,15:00:00,1109,,-200.0,6.7,843.0,-200.0,769.0,-200.0,1458.0,,27.1,43.3,1.5255,Very low
6/25/2004,21:00:00,1011,2.7,-200.0,14.2,1122.0,203.0,808.0,137.0,1680.0,1071.0,26.1,24.7,0.8233,
12/14/2004,16:00:00,1574,5.1,-200.0,27.2,1483.0,775.0,460.0,186.0,1778.0,1962.0,16.8,48.4,0.9175,High
6/30/2004,6:00:00,1009,0.9,-200.0,7.4,875.0,81.0,797.0,61.0,1738.0,1060.0,26.4,53.1,1.7987,Low
10/17/2004,20:00:00,1008,-200.0,,9.7,968.0,-200.0,783.0,-200.0,1348.0,1000.0,17.3,50.3,0.9837,Very low
12/8/2004,6:00:00,923,0.9,-200.0,3.2,664.0,,988.0,67.0,1121.0,822.0,11.8,71.8,0.9909,Low
12/30/2004,0:00:00,832,-200.0,-200.0,2.2,598.0,-200.0,1122.0,-200.0,912.0,537.0,9.7,46.0,0.5546,Very low
8/31/2004,8:00:00,1333,-200.0,-200.0,,1460.0,-200.0,443.0,-200.0,2231.0,1455.0,24.7,55.1,1.6872,Very low
4/19/2004,12:00:00,1105,-200.0,-200.0,10.9,1010.0,-200.0,811.0,-200.0,1709.0,947.0,18.0,46.7,0.9569,Very low
11/30/2004,18:00:00,1362,5.2,-200.0,22.8,1373.0,600.0,755.0,159.0,1698.0,1461.0,11.9,62.3,0.8674,High
11/8/2004,22:00:00,943,,-200.0,8.0,900.0,-200.0,816.0,-200.0,1129.0,1064.0,8.5,59.7,0.6649,Very low
5/1/2004,21:00:00,1085,2.0,-200.0,9.4,954.0,109.0,866.0,100.0,1656.0,871.0,17.8,55.5,1.1174,High
8/9/2004,21:00:00,1109,1.6,-200.0,9.7,965.0,59.0,696.0,74.0,,1100.0,28.8,45.9,1.7884,High
11/14/2004,12:00:00,705,0.6,-200.0,1.1,508.0,93.0,1494.0,54.0,820.0,329.0,12.4,32.0,0.4583,Low
6/2/2004,12:00:00,978,-200.0,-200.0,7.4,873.0,80.0,1003.0,,1669.0,788.0,28.9,34.8,1.3603,Very low
9/9/2004,11:00:00,1156,2.2,-200.0,14.8,1142.0,387.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189,High
2/22/2005,23:00:00,935,0.9,-200.0,2.6,628.0,126.0,995.0,111.0,986.0,,4.4,77.1,0.6523,Low
2/1/2005,5:00:00,1042,0.9,-200.0,3.8,701.0,208.0,795.0,114.0,945.0,1216.0,1.8,68.9,0.4878,Low
5/15/2004,9:00:00,1249,2.8,-200.0,15.8,1174.0,193.0,712.0,117.0,1774.0,1486.0,20.3,37.4,0.8807,High
4/17/2004,17:00:00,970,-200.0,-200.0,5.0,763.0,-200.0,1043.0,-200.0,1462.0,608.0,17.9,49.9,,Very low
3/11/2004,0:00:00,1185,1.2,31.0,3.6,690.0,62.0,1462.0,77.0,1333.0,733.0,11.3,56.8,0.7603,High
9/13/2004,23:00:00,1014,1.0,-200.0,6.9,853.0,98.0,843.0,39.0,1499.0,1084.0,26.0,46.4,1.5375,Moderate
2/8/2005,6:00:00,918,0.6,-200.0,1.6,551.0,114.0,1062.0,92.0,817.0,712.0,6.1,43.6,0.4129,Low
12/21/2004,6:00:00,791,0.6,-200.0,2.2,598.0,176.0,1186.0,97.0,802.0,608.0,4.3,43.9,0.3675,Low
6/26/2004,5:00:00,769,0.4,-200.0,,606.0,41.0,1171.0,58.0,1314.0,610.0,19.5,42.4,0.9515,Low
7/16/2004,17:00:00,1157,3.3,-200.0,18.2,1245.0,236.0,665.0,,1782.0,,37.3,,1.084,High
7/29/2004,22:00:00,1177,-200.0,,14.8,1142.0,133.0,601.0,134.0,1868.0,1226.0,27.6,40.5,,Very low
11/10/2004,5:00:00,726,0.2,-200.0,0.5,443.0,29.0,1663.0,26.0,942.0,363.0,8.1,68.6,0.7409,Low
12/11/2004,4:00:00,834,0.8,-200.0,2.7,632.0,111.0,1102.0,,871.0,746.0,11.5,34.2,0.4621,Low
3/29/2004,13:00:00,1010,,146.0,6.5,833.0,91.0,1070.0,,1332.0,561.0,17.5,27.9,0.5517,High
4/7/2004,16:00:00,1045,1.2,120.0,5.9,808.0,65.0,1038.0,69.0,,589.0,16.4,,0.8819,
9/28/2004,11:00:00,1250,3.4,-200.0,19.4,1280.0,550.0,618.0,181.0,1663.0,2178.0,24.5,29.8,0.9008,High
4/23/2004,12:00:00,1349,3.3,541.0,20.1,1299.0,,728.0,142.0,1838.0,1402.0,29.7,20.6,0.8478,High
11/27/2004,7:00:00,1273,2.1,-200.0,9.2,946.0,439.0,729.0,110.0,1349.0,1217.0,12.8,80.8,1.1898,High
12/19/2004,20:00:00,1353,4.7,-200.0,16.2,1187.0,601.0,,173.0,1424.0,1293.0,5.5,84.1,,High
7/30/2004,11:00:00,1115,-200.0,-200.0,12.1,1053.0,,686.0,141.0,1722.0,1086.0,34.8,26.0,1.4241,Very low
9/5/2004,22:00:00,1008,1.7,-200.0,6.7,845.0,-200.0,832.0,-200.0,1349.0,856.0,,29.5,0.9959,High
1/9/2005,15:00:00,1369,3.8,-200.0,18.1,1242.0,310.0,476.0,145.0,,1306.0,,53.2,0.9826,High
7/29/2004,23:00:00,1111,-200.0,-200.0,11.9,1046.0,98.0,651.0,105.0,1754.0,1106.0,26.3,45.6,1.5349,Very low
10/31/2004,2:00:00,973,1.3,-200.0,6.4,828.0,146.0,818.0,61.0,1445.0,811.0,19.7,68.2,1.5484,High
7/21/2004,18:00:00,1301,4.1,-200.0,17.0,1210.0,124.0,623.0,140.0,1813.0,1153.0,39.6,18.8,1.3413,High
7/27/2004,21:00:00,888,-200.0,-200.0,6.7,843.0,82.0,892.0,100.0,1438.0,729.0,26.1,28.3,0.9456,Very low
8/9/2004,5:00:00,896,0.7,-200.0,3.7,694.0,58.0,941.0,,1583.0,853.0,23.2,68.0,1.9045,Low
12/11/2004,0:00:00,857,1.6,-200.0,4.8,753.0,261.0,1034.0,116.0,,754.0,12.4,24.0,0.3443,High
5/23/2004,11:00:00,987,0.9,-200.0,4.5,740.0,54.0,1105.0,53.0,1407.0,523.0,26.7,28.1,0.9688,Low
8/27/2004,15:00:00,-200,1.5,-200.0,-200.0,-200.0,85.0,-200.0,89.0,-200.0,-200.0,,-200.0,-200.0,High
2/10/2005,6:00:00,-200,,-200.0,-200.0,-200.0,178.0,-200.0,134.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
6/16/2004,21:00:00,1075,2.5,-200.0,12.9,1079.0,166.0,764.0,117.0,,1111.0,24.4,40.0,1.2079,High
11/2/2004,7:00:00,1014,1.5,-200.0,8.7,927.0,309.0,,,1497.0,951.0,16.1,76.3,1.3902,High
9/4/2004,22:00:00,980,1.6,-200.0,8.0,901.0,-200.0,812.0,-200.0,1369.0,731.0,29.7,25.4,1.044,High
8/24/2004,20:00:00,1038,1.3,-200.0,5.2,773.0,67.0,749.0,61.0,1568.0,687.0,27.5,50.4,1.8274,High
9/8/2004,23:00:00,1100,2.0,-200.0,10.6,999.0,251.0,984.0,131.0,1361.0,1145.0,25.4,30.5,0.9722,High
5/22/2004,20:00:00,1241,1.8,-200.0,10.9,1011.0,98.0,781.0,90.0,1748.0,1070.0,22.3,45.4,1.2088,High
3/14/2004,0:00:00,1534,2.9,93.0,11.0,1013.0,190.0,889.0,129.0,1611.0,1535.0,13.9,53.6,0.8498,High
2/22/2005,4:00:00,851,0.4,,0.5,440.0,46.0,1349.0,46.0,918.0,377.0,3.4,85.4,0.6736,
7/25/2004,17:00:00,911,0.8,-200.0,3.0,654.0,38.0,1102.0,51.0,1466.0,477.0,30.0,41.3,1.7259,Low
1/19/2005,18:00:00,1021,,,7.6,883.0,234.0,766.0,,1139.0,846.0,8.9,54.4,0.62,High
11/1/2004,18:00:00,1472,4.0,-200.0,19.8,1290.0,523.0,510.0,95.0,1942.0,1420.0,21.8,72.7,1.8789,High
10/26/2004,14:00:00,1495,4.5,-200.0,26.4,1465.0,597.0,451.0,,2043.0,1786.0,24.9,48.3,1.4942,High
10/12/2004,10:00:00,998,-200.0,-200.0,9.0,941.0,-200.0,785.0,-200.0,1442.0,914.0,18.2,55.9,1.1547,Very low
8/9/2004,23:00:00,1088,1.4,-200.0,9.1,945.0,58.0,674.0,66.0,1765.0,1060.0,27.5,54.4,1.9705,High
2/3/2005,8:00:00,1382,3.0,-200.0,16.7,1202.0,728.0,534.0,275.0,1352.0,1630.0,1.3,64.8,0.441,High
12/13/2004,17:00:00,1595,5.9,-200.0,33.4,1628.0,1014.0,495.0,218.0,1822.0,2140.0,14.1,44.9,0.7194,High
9/15/2004,12:00:00,1361,-200.0,-200.0,21.0,1324.0,-200.0,,-200.0,2044.0,1549.0,23.5,69.2,1.9776,Very low
8/28/2004,11:00:00,975,1.5,-200.0,7.7,887.0,85.0,829.0,86.0,1478.0,737.0,,27.2,1.2933,High
6/16/2004,14:00:00,1090,2.2,-200.0,14.1,1119.0,117.0,756.0,,1811.0,902.0,32.4,25.7,,High
5/21/2004,22:00:00,1274,,-200.0,13.3,1094.0,160.0,771.0,126.0,1682.0,1231.0,20.5,35.9,0.8565,High
2/10/2005,21:00:00,-200,4.5,-200.0,-200.0,-200.0,605.0,-200.0,225.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
8/10/2004,4:00:00,875,0.5,-200.0,3.2,665.0,20.0,919.0,25.0,1559.0,772.0,24.4,63.6,1.9218,Low
7/31/2004,23:00:00,1141,2.3,-200.0,13.3,1095.0,119.0,642.0,92.0,1816.0,1139.0,27.7,44.6,1.6304,
1/24/2005,14:00:00,947,0.7,-200.0,5.6,791.0,-200.0,825.0,-200.0,963.0,785.0,10.9,34.9,,Low
8/16/2004,2:00:00,810,0.5,-200.0,3.1,,11.0,1016.0,20.0,1337.0,629.0,24.5,41.5,1.2589,Low
5/17/2004,20:00:00,1094,3.0,-200.0,12.7,1072.0,170.0,888.0,,1545.0,1105.0,22.0,24.0,0.6263,High
12/11/2004,7:00:00,955,1.2,-200.0,5.2,772.0,243.0,1030.0,106.0,957.0,960.0,9.3,43.1,0.5062,High
2/11/2005,11:00:00,-200,4.7,-200.0,-200.0,-200.0,746.0,-200.0,276.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
1/13/2005,12:00:00,1270,3.2,-200.0,,1077.0,615.0,583.0,178.0,1353.0,1586.0,13.1,58.5,0.877,High
5/26/2004,18:00:00,1131,-200.0,-200.0,22.6,1368.0,-200.0,933.0,-200.0,1707.0,1284.0,28.6,,0.7216,Very low
7/31/2004,22:00:00,1105,1.8,-200.0,,1027.0,85.0,684.0,85.0,1758.0,1040.0,28.6,42.3,1.6251,High
6/6/2004,17:00:00,844,1.0,-200.0,4.9,757.0,71.0,1186.0,67.0,1445.0,556.0,26.3,31.5,,Moderate
4/23/2004,1:00:00,1000,-200.0,-200.0,6.6,839.0,-200.0,958.0,-200.0,1467.0,1024.0,16.3,49.7,0.9159999999999999,Very low
1/30/2005,18:00:00,845,1.1,-200.0,2.0,582.0,174.0,1120.0,123.0,719.0,473.0,,28.8,0.2772,High
11/3/2004,5:00:00,823,0.5,-200.0,2.7,630.0,69.0,1033.0,35.0,1253.0,748.0,16.8,71.9,1.3628,
7/4/2004,2:00:00,1007,1.1,-200.0,7.2,864.0,65.0,816.0,,1639.0,987.0,22.6,51.0,1.3805,High
5/15/2004,13:00:00,997,,-200.0,9.2,947.0,106.0,998.0,87.0,1460.0,815.0,25.5,22.6,0.7288,High
3/16/2004,16:00:00,1407,2.9,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,High
11/20/2004,6:00:00,729,0.7,-200.0,2.8,639.0,174.0,1234.0,96.0,773.0,628.0,8.7,24.7,0.2785,Low
7/9/2004,22:00:00,1049,1.5,-200.0,9.5,958.0,98.0,794.0,104.0,1648.0,861.0,23.7,43.4,1.2495,High
7/22/2004,1:00:00,1125,1.6,-200.0,9.6,963.0,62.0,713.0,70.0,1719.0,1179.0,26.9,46.1,1.608,High
4/28/2004,23:00:00,1216,1.6,143.0,9.5,960.0,87.0,788.0,92.0,1662.0,1256.0,17.9,56.2,1.1420000000000001,High
2/23/2005,0:00:00,1011,1.5,-200.0,4.3,725.0,189.0,852.0,142.0,,773.0,4.2,78.2,0.6506,High
10/28/2004,11:00:00,1116,2.4,-200.0,12.2,1057.0,425.0,639.0,112.0,1532.0,1236.0,20.4,58.1,1.3762,High
4/6/2004,15:00:00,1096,1.9,220.0,,947.0,115.0,872.0,113.0,1519.0,,18.6,36.9,0.7829,High
1/26/2005,18:00:00,1004,1.0,-200.0,8.5,918.0,294.0,752.0,177.0,1033.0,990.0,5.1,43.0,0.3821,Moderate
8/8/2004,10:00:00,935,1.0,-200.0,4.2,724.0,43.0,936.0,49.0,1574.0,598.0,29.5,45.9,1.8662,Moderate
10/11/2004,23:00:00,952,1.3,-200.0,6.5,833.0,143.0,846.0,57.0,1381.0,881.0,18.8,60.9,1.3032,High
1/2/2005,16:00:00,1312,2.8,-200.0,10.5,998.0,474.0,640.0,167.0,1249.0,1473.0,13.4,43.1,0.66,High
7/20/2004,18:00:00,1209,-200.0,-200.0,12.9,1082.0,143.0,685.0,133.0,1662.0,978.0,38.3,19.4,1.2851,Very low
12/30/2004,19:00:00,927,-200.0,-200.0,5.2,774.0,-200.0,883.0,-200.0,976.0,755.0,8.6,45.1,0.5038,Very low
4/30/2004,7:00:00,1458,3.0,345.0,18.3,1249.0,213.0,662.0,111.0,2033.0,1380.0,16.6,68.2,1.2737,High
3/20/2004,16:00:00,1283,1.6,-200.0,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493,High
9/28/2004,2:00:00,765,0.5,-200.0,2.8,637.0,141.0,1138.0,74.0,1113.0,742.0,,52.8,0.8929,Low
3/19/2004,10:00:00,1427,4.0,-200.0,19.2,1275.0,253.0,701.0,149.0,,1398.0,13.9,57.1,0.9032,High
11/10/2004,9:00:00,1021,2.0,-200.0,9.5,959.0,332.0,760.0,149.0,1297.0,910.0,7.9,73.5,0.7883,High
11/11/2004,19:00:00,1189,3.5,-200.0,,1183.0,463.0,603.0,166.0,1534.0,1170.0,12.0,73.3,1.0264,High
12/23/2004,6:00:00,874,1.2,-200.0,2.5,623.0,125.0,1096.0,78.0,847.0,831.0,2.8,55.2,0.4177,
4/20/2004,19:00:00,1426,-200.0,-200.0,23.9,1400.0,-200.0,612.0,-200.0,2102.0,1488.0,19.9,45.0,1.0364,Very low
11/10/2004,3:00:00,730,0.3,-200.0,0.8,477.0,-200.0,1433.0,-200.0,950.0,420.0,7.9,68.0,0.7265,Low
6/26/2004,3:00:00,844,1.1,-200.0,4.9,759.0,-200.0,1005.0,-200.0,1409.0,848.0,19.5,42.3,0.9461,High
11/3/2004,9:00:00,1348,3.7,-200.0,23.8,,515.0,505.0,101.0,1847.0,1444.0,,58.4,1.3745,High
6/4/2004,3:00:00,912,-200.0,-200.0,5.6,795.0,-200.0,1042.0,-200.0,1564.0,827.0,20.1,53.1,1.2342,Very low
10/24/2004,10:00:00,1152,2.1,-200.0,9.7,966.0,266.0,661.0,84.0,1542.0,1137.0,21.4,61.7,1.5547,High
4/19/2004,18:00:00,1053,-200.0,-200.0,8.3,911.0,-200.0,916.0,-200.0,1528.0,889.0,11.3,70.5,0.9389,Very low
4/2/2004,3:00:00,951,0.9,57.0,3.3,673.0,-200.0,1137.0,-200.0,1381.0,797.0,11.8,64.3,0.8869,Low
10/31/2004,3:00:00,918,1.0,-200.0,4.6,742.0,-200.0,905.0,-200.0,,720.0,19.9,68.4,1.5673,Moderate
6/21/2004,15:00:00,907,1.6,-200.0,9.6,961.0,105.0,920.0,102.0,1564.0,668.0,31.1,18.2,,High
1/27/2005,16:00:00,905,1.5,-200.0,4.7,747.0,,924.0,139.0,850.0,691.0,7.0,33.5,0.3367,High
4/3/2004,19:00:00,1697,-200.0,,26.7,1471.0,-200.0,625.0,-200.0,2153.0,1548.0,22.1,36.8,0.9681,Very low
3/17/2004,19:00:00,1973,7.6,577.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,High
5/7/2004,4:00:00,831,-200.0,-200.0,2.2,602.0,32.0,,41.0,1386.0,535.0,14.0,67.8,1.0787,Very low
10/5/2004,18:00:00,1700,,-200.0,40.5,1782.0,-200.0,401.0,-200.0,2403.0,2004.0,27.0,40.2,1.4158,Very low
12/8/2004,17:00:00,1082,1.9,-200.0,6.5,834.0,303.0,800.0,107.0,1207.0,1057.0,15.2,58.0,0.9927,High
5/28/2004,7:00:00,1213,-200.0,-200.0,19.2,,-200.0,762.0,-200.0,,1264.0,,51.3,0.9416,Very low
11/5/2004,14:00:00,1460,4.4,-200.0,25.0,1430.0,524.0,,125.0,1932.0,1604.0,23.0,49.0,,High
2/2/2005,6:00:00,1069,2.2,-200.0,4.5,737.0,257.0,792.0,125.0,946.0,1114.0,2.6,67.5,0.5034,High
7/2/2004,20:00:00,1073,2.8,-200.0,14.2,1124.0,209.0,752.0,154.0,1688.0,1175.0,29.5,23.8,0.9623,High
6/4/2004,14:00:00,927,-200.0,-200.0,,905.0,-200.0,1016.0,-200.0,,711.0,27.0,29.6,1.0419,Very low
2/23/2005,17:00:00,1160,2.5,-200.0,10.3,990.0,403.0,632.0,238.0,1254.0,1090.0,4.9,,0.6826,High
7/17/2004,23:00:00,1165,,-200.0,11.8,1043.0,125.0,717.0,120.0,1644.0,1188.0,26.8,29.9,1.0402,High
12/4/2004,7:00:00,1024,1.3,-200.0,6.2,822.0,277.0,800.0,70.0,,954.0,12.4,77.1,1.1072,High
6/4/2004,9:00:00,885,-200.0,-200.0,6.0,812.0,-200.0,1100.0,-200.0,1495.0,675.0,22.8,37.6,1.0315,Very low
4/29/2004,8:00:00,1771,,1129.0,36.2,1690.0,368.0,461.0,125.0,2572.0,1982.0,16.1,56.5,1.0274,High
7/23/2004,5:00:00,973,0.8,-200.0,5.8,802.0,,806.0,,1597.0,1139.0,23.6,51.5,1.4852,Low
1/3/2005,19:00:00,-200,5.0,-200.0,-200.0,-200.0,728.0,-200.0,190.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
9/27/2004,11:00:00,964,1.7,-200.0,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,,0.8537,High
1/17/2005,20:00:00,1256,3.6,-200.0,16.7,1201.0,582.0,563.0,181.0,1251.0,1699.0,7.2,50.6,0.517,High
12/20/2004,17:00:00,928,2.9,-200.0,6.8,850.0,254.0,1118.0,129.0,1004.0,794.0,8.9,44.9,0.5125,High
4/8/2004,21:00:00,1045,1.6,138.0,7.0,857.0,92.0,968.0,93.0,1410.0,922.0,15.3,41.5,0.7194,High
4/10/2004,10:00:00,1112,1.9,172.0,8.4,917.0,124.0,897.0,90.0,,931.0,16.6,44.4,0.8313,High
8/18/2004,23:00:00,1055,1.4,-200.0,6.4,831.0,72.0,769.0,53.0,1686.0,827.0,28.0,52.9,1.964,
8/22/2004,3:00:00,882,-200.0,-200.0,5.1,767.0,-200.0,856.0,-200.0,1492.0,897.0,20.5,60.6,1.4469999999999998,Very low
4/1/2004,0:00:00,1143,1.6,106.0,6.3,825.0,96.0,986.0,86.0,1477.0,978.0,12.0,61.6,0.8593,
9/2/2004,14:00:00,1011,-200.0,-200.0,11.1,1017.0,-200.0,704.0,-200.0,1569.0,738.0,34.4,24.0,1.2790000000000001,
10/20/2004,9:00:00,1582,-200.0,-200.0,26.2,1459.0,-200.0,448.0,-200.0,2036.0,1776.0,21.3,66.1,1.6556,Very low
1/27/2005,1:00:00,843,0.2,-200.0,2.2,597.0,108.0,1059.0,83.0,808.0,527.0,4.5,42.0,0.3571,Low
5/16/2004,21:00:00,1093,1.6,-200.0,7.0,858.0,96.0,975.0,95.0,1495.0,816.0,22.9,37.0,1.0197,High
6/3/2004,5:00:00,825,-200.0,-200.0,3.2,663.0,61.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.3459999999999999,Very low
4/16/2004,2:00:00,1132,1.6,127.0,6.0,810.0,77.0,899.0,83.0,1532.0,,12.8,71.9,1.0632,High
2/2/2005,10:00:00,1416,5.6,-200.0,19.6,1285.0,824.0,501.0,230.0,1390.0,1809.0,5.8,53.1,0.4942,High
1/7/2005,3:00:00,951,1.0,-200.0,2.5,620.0,-200.0,938.0,-200.0,1077.0,779.0,7.9,75.1,0.805,Moderate
12/7/2004,14:00:00,1257,3.6,-200.0,16.0,1179.0,455.0,818.0,134.0,1545.0,1415.0,19.4,47.1,1.051,High
2/21/2005,14:00:00,1127,1.8,-200.0,7.9,896.0,258.0,664.0,172.0,1227.0,1010.0,,64.0,0.6942,High
4/2/2004,12:00:00,1341,3.1,,,1176.0,,748.0,135.0,1825.0,1347.0,22.9,33.8,0.9322,High
10/17/2004,10:00:00,969,-200.0,-200.0,6.8,850.0,-200.0,846.0,-200.0,1351.0,774.0,19.2,51.9,1.1404,Very low
6/13/2004,10:00:00,811,0.6,-200.0,2.5,622.0,52.0,1315.0,60.0,1307.0,,22.3,35.3,0.9371,Low
7/7/2004,7:00:00,1425,4.1,-200.0,27.3,1486.0,392.0,512.0,136.0,2305.0,1869.0,24.8,38.4,1.1808,High
4/4/2004,0:00:00,1224,-200.0,-200.0,7.8,892.0,-200.0,884.0,-200.0,1580.0,923.0,16.7,56.5,1.0634,Very low
9/29/2004,7:00:00,1100,2.0,-200.0,13.4,1097.0,277.0,739.0,94.0,1516.0,1106.0,14.9,59.2,0.9985,High
12/8/2004,16:00:00,1049,1.4,-200.0,5.5,790.0,221.0,870.0,96.0,1183.0,1019.0,15.4,58.9,1.02,High
12/25/2004,8:00:00,1268,2.0,-200.0,8.6,926.0,281.0,645.0,122.0,1247.0,1628.0,9.1,69.6,0.8045,High
9/11/2004,2:00:00,898,,-200.0,4.2,720.0,-200.0,1059.0,-200.0,1259.0,661.0,23.2,,,Very low
4/8/2004,0:00:00,1020,1.4,88.0,4.8,752.0,,1074.0,97.0,1398.0,839.0,9.3,75.0,0.8799,High
10/26/2004,17:00:00,1822,8.4,-200.0,45.9,1890.0,918.0,347.0,187.0,2641.0,2161.0,23.2,58.7,1.651,High
5/10/2004,13:00:00,1105,2.2,-200.0,12.9,1080.0,139.0,751.0,104.0,1758.0,981.0,20.8,40.6,0.9888,High
11/14/2004,22:00:00,711,0.6,-200.0,1.6,556.0,109.0,1938.0,67.0,840.0,416.0,10.4,36.2,0.4561,Low
12/13/2004,16:00:00,1520,4.5,-200.0,30.1,1552.0,801.0,568.0,198.0,1615.0,2104.0,16.0,38.6,,High
5/15/2004,16:00:00,985,1.4,-200.0,8.1,903.0,90.0,1059.0,86.0,1437.0,712.0,27.4,20.5,0.7379,High
7/28/2004,15:00:00,949,-200.0,-200.0,10.7,1003.0,109.0,830.0,113.0,1473.0,730.0,35.3,15.0,0.8463,Very low
7/6/2004,0:00:00,1078,1.9,-200.0,9.8,971.0,107.0,752.0,105.0,1694.0,1065.0,25.4,43.0,1.37,High
1/24/2005,23:00:00,800,-200.0,-200.0,1.5,541.0,71.0,1250.0,58.0,779.0,407.0,6.1,42.6,0.4041,Very low
2/8/2005,22:00:00,-200,1.1,-200.0,-200.0,-200.0,157.0,-200.0,127.0,-200.0,-200.0,-200.0,-200.0,-200.0,High
9/16/2004,20:00:00,1092,2.9,-200.0,13.8,1110.0,302.0,725.0,,1641.0,1105.0,21.3,54.8,1.3742,High
6/4/2004,20:00:00,1057,2.9,-200.0,13.1,1087.0,-200.0,871.0,-200.0,1769.0,981.0,24.4,35.2,,High
9/29/2004,11:00:00,1304,3.7,-200.0,19.1,1272.0,569.0,593.0,191.0,1673.0,1583.0,25.4,33.3,1.0679,High
10/4/2004,9:00:00,1402,-200.0,-200.0,23.6,1393.0,-200.0,505.0,-200.0,1967.0,1542.0,19.9,61.7,1.4193,Very low
8/18/2004,12:00:00,1029,-200.0,-200.0,5.6,791.0,-200.0,855.0,-200.0,1567.0,651.0,33.3,33.1,1.6642,Very low
2/19/2005,0:00:00,1156,2.7,-200.0,8.2,909.0,456.0,684.0,250.0,1023.0,1384.0,4.1,,0.4558,High
3/19/2004,16:00:00,1476,4.0,-200.0,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094,High
