"amount","account_id","memo","transaction_date","processed_Memo","name"
"-16500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1224","2018-08-17 00:00:00","www transfer","checking"
"4539","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-08-17 00:00:00","misc payment paypal","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 4505 -TORONTO TAXES","2018-08-17 00:00:00","www payment toronto taxes","checking"
"5","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","OD INTEREST","2018-08-17 00:00:00","od interest","checking"
"2485","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 6139 -KITCHEN STUFF P","2018-08-17 00:00:00","idp purchase kitchen stuff p","checking"
"-8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1708","2018-08-17 00:00:00","www transfer","checking"
"16500","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 1224","2018-08-17 00:00:00","www trf dda","savings"
"8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRF DDA - 1708","2018-08-17 00:00:00","www trf dda","checking"
"5400","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -FCDQ","2018-08-16 00:00:00","misc payment fcdq","checking"
"15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N8376","2018-08-16 00:00:00","www payment n","checking"
"-16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRANSFER - 7554","2018-08-15 00:00:00","www transfer","checking"
"-100000","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRANSFER - 8241","2018-08-15 00:00:00","www transfer","savings"
"-7500","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 9775","2018-08-15 00:00:00","www transfer","savings"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 7554","2018-08-15 00:00:00","www trf dda","checking"
"141500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0991","2018-08-15 00:00:00","interac e trf","checking"
"-98600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-9152","2018-08-15 00:00:00","www3rd pty dep","checking"
"-98600","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRANSFER - 2698","2018-08-15 00:00:00","www transfer","savings"
"-513952","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-08-15 00:00:00","payroll deposit ids management","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 8903 -ROGERS BANK","2018-08-15 00:00:00","www payment rogers bank","checking"
"29300","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0343","2018-08-15 00:00:00","interac e trf","checking"
"98600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2698","2018-08-15 00:00:00","www trf dda","checking"
"100000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 8241","2018-08-15 00:00:00","www trf dda","checking"
"1059","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-4180 -SOBEYS #934","2018-08-15 00:00:00","c idp purchase sobeys","checking"
"7500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 9775","2018-08-15 00:00:00","www trf dda","checking"
"30000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 3731","2018-08-15 00:00:00","interac e trf","checking"
"30000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N3971","2018-08-15 00:00:00","www payment n","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 1831","2018-08-15 00:00:00","www trf dda","checking"
"-90000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7941","2018-08-15 00:00:00","www transfer","checking"
"90000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 7941","2018-08-15 00:00:00","www trf dda","savings"
"-141500","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 2018227125522F6EE","2018-08-15 00:00:00","interac e transfer received f6ee","checking"
"-8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRANSFER - 1831","2018-08-15 00:00:00","www transfer","checking"
"-62500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0209","2018-08-13 00:00:00","www transfer","checking"
"-7500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7023","2018-08-13 00:00:00","www transfer","checking"
"2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4858","2018-08-13 00:00:00","www transfer","checking"
"-3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-1586","2018-08-13 00:00:00","www3rd pty dep","checking"
"9000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8655","2018-08-13 00:00:00","www transfer","checking"
"-3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-9096","2018-08-13 00:00:00","www3rd pty dep","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-6184 -AIR-SERV PETRO-","2018-08-13 00:00:00","c idp purchase air serv petro","checking"
"66578","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","0009105222199032604","2018-08-13 00:00:00","","checking"
"62500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 1988","2018-08-13 00:00:00","www transfer","checking"
"3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4343","2018-08-13 00:00:00","www transfer","checking"
"-9000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-9384","2018-08-13 00:00:00","www3rd pty dep","checking"
"-2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8756","2018-08-13 00:00:00","www transfer","checking"
"7500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7080","2018-08-13 00:00:00","www transfer","checking"
"62500","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 0209","2018-08-13 00:00:00","www trf dda","savings"
"7500","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 7023","2018-08-13 00:00:00","www trf dda","savings"
"2500","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 8756","2018-08-13 00:00:00","www trf dda","savings"
"-30000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 2018223211863C27F","2018-08-13 00:00:00","interac e transfer received c27f","checking"
"30000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737922","2018-08-13 00:00:00","tf","checking"
"-2000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 2018223212393FA11","2018-08-13 00:00:00","interac e transfer received fa","checking"
"20586","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-08-10 00:00:00","misc payment paypal","checking"
"-20600","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 2446","2018-08-09 00:00:00","www transfer","savings"
"-20600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3587","2018-08-09 00:00:00","www transfer","checking"
"20600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2446","2018-08-09 00:00:00","www trf dda","checking"
"-20600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-5484","2018-08-09 00:00:00","www3rd pty dep","checking"
"20600","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 3587","2018-08-09 00:00:00","www trf dda","savings"
"-1000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0837","2018-08-07 00:00:00","www transfer","checking"
"282453","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","AP 0000000022097564538","2018-08-07 00:00:00","ap","checking"
"-6000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6281","2018-08-07 00:00:00","www transfer","checking"
"1000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0895","2018-08-07 00:00:00","www transfer","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-0146 -AIR-SERV ESSO A","2018-08-07 00:00:00","c idp purchase air serv esso a","checking"
"1000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 0837","2018-08-07 00:00:00","www trf dda","savings"
"6000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 6281","2018-08-07 00:00:00","www trf dda","savings"
"6500","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 6461","2018-08-06 00:00:00","www trf dda","savings"
"148500","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRF DDA - 9647","2018-08-06 00:00:00","www trf dda","savings"
"148500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 5232","2018-08-06 00:00:00","www trf dda","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-08-06 00:00:00","misc payment paypal","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 0134 -52571-ESSO-952","2018-08-06 00:00:00","idp purchase esso","checking"
"-6500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6461","2018-08-06 00:00:00","www transfer","checking"
"-304000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 8606","2018-08-06 00:00:00","www transfer","checking"
"-120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4580","2018-08-06 00:00:00","interac e trf","checking"
"-3000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-9948","2018-08-06 00:00:00","www3rd pty dep","checking"
"-15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3323","2018-08-06 00:00:00","www transfer","checking"
"5859","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","HYDRO BILL PMT -TORONTO HYDRO","2018-08-06 00:00:00","hydro bill pmt toronto hydro","checking"
"2963","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PROPERTY INSURANCE -CERTAS H & A","2018-08-06 00:00:00","property insurance certas h a","checking"
"283","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-7153 -YOUR DOLLAR STO","2018-08-06 00:00:00","c idp purchase your dollar sto","checking"
"6062","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 3437 -KAMI SUSHI","2018-08-06 00:00:00","idp purchase kami sushi","checking"
"190000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6286","2018-08-06 00:00:00","www trf dda","checking"
"413635","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE PAYMENT","2018-08-06 00:00:00","mortgage payment","checking"
"-148500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9647","2018-08-06 00:00:00","www transfer","checking"
"-20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0212","2018-08-06 00:00:00","www transfer","checking"
"20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N5906","2018-08-06 00:00:00","www payment n","checking"
"6500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 9884","2018-08-06 00:00:00","interac e trf","checking"
"15000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N4892","2018-08-06 00:00:00","www payment n","checking"
"120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 2310","2018-08-06 00:00:00","www trf dda","checking"
"2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 7914 -52483-ESSO-515","2018-08-06 00:00:00","idp purchase esso","checking"
"-120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 0308","2018-08-06 00:00:00","interac e trf","checking"
"-190000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 6286","2018-08-06 00:00:00","www transfer","savings"
"15000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 3323","2018-08-06 00:00:00","www trf dda","savings"
"-148500","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 5232","2018-08-06 00:00:00","www transfer","savings"
"20000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 0212","2018-08-06 00:00:00","www trf dda","savings"
"304000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRF DDA - 8606","2018-08-06 00:00:00","www trf dda","savings"
"-120000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 2310","2018-08-06 00:00:00","www transfer","savings"
"4000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 9206","2018-08-03 00:00:00","www trf dda","savings"
"5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 9715","2018-08-03 00:00:00","interac e trf","checking"
"4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7928","2018-08-03 00:00:00","interac e trf","checking"
"54338","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MORTGAGE -Simplii FI","2018-08-03 00:00:00","mortgage simplii fi","checking"
"25000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 2301","2018-08-03 00:00:00","interac e trf","checking"
"4000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","TF 0005524890010737914","2018-08-03 00:00:00","tf","checking"
"600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5547 -SOBEYS #934","2018-08-03 00:00:00","c idp purchase sobeys","checking"
"-190000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 3713","2018-08-03 00:00:00","mobile dep","checking"
"100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5728 -SOBEYS #934","2018-08-03 00:00:00","c idp purchase sobeys","checking"
"-4000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9206","2018-08-03 00:00:00","www transfer","checking"
"3695","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5877 -THE WINE SHOP #","2018-08-03 00:00:00","c idp purchase the wine shop","checking"
"2054","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5533 -SOBEYS #934","2018-08-03 00:00:00","c idp purchase sobeys","checking"
"-4000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 2018215110524B0CE","2018-08-03 00:00:00","interac e transfer received b0ce","checking"
"16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRF DDA - 9116","2018-08-02 00:00:00","www trf dda","checking"
"9800","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 0575","2018-08-02 00:00:00","www trf dda","savings"
"120000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 5443","2018-08-02 00:00:00","www trf dda","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 9445 -MARKHAM TAXES","2018-08-02 00:00:00","www payment markham taxes","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-0147 -AIR-SERV PETRO-","2018-08-02 00:00:00","c idp purchase air serv petro","checking"
"-120000","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 5443","2018-08-02 00:00:00","www transfer","savings"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - 5753 -TORONTO TAXES","2018-08-02 00:00:00","www payment toronto taxes","checking"
"-9800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 0575","2018-08-02 00:00:00","www transfer","checking"
"9749","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MISC PAYMENT -PAYPAL","2018-08-02 00:00:00","misc payment paypal","checking"
"-16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 9116","2018-08-02 00:00:00","www transfer","checking"
"5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","IDP PURCHASE - 6266 -SHELL C02197","2018-08-02 00:00:00","idp purchase shell c","checking"
"8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRF DDA - 9382","2018-08-02 00:00:00","www trf dda","checking"
"-16000","33m645kJpBc9VdYDyDV4HkpaLqQ3NAFKbxznL","WWW TRANSFER - 9935","2018-08-01 00:00:00","www transfer","checking"
"10000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRF DDA - 4939","2018-08-01 00:00:00","www trf dda","savings"
"-101","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","DEPOSIT INTEREST","2018-08-01 00:00:00","deposit interest","savings"
"56100","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 7870","2018-08-01 00:00:00","www trf dda","savings"
"20000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 4037","2018-08-01 00:00:00","www trf dda","checking"
"-100000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-7831","2018-08-01 00:00:00","www3rd pty dep","checking"
"8800","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 8877","2018-08-01 00:00:00","www trf dda","checking"
"56100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 6281","2018-08-01 00:00:00","www transfer","checking"
"-10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4939","2018-08-01 00:00:00","www transfer","checking"
"-56100","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 7870","2018-08-01 00:00:00","www transfer","checking"
"18000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2511","2018-08-01 00:00:00","www transfer","checking"
"16000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 9935","2018-08-01 00:00:00","www trf dda","checking"
"50000","keZmE49LqATJR7kOjORYcqzbygY6MKhRMjpNK","WWW TRF DDA - 2382","2018-08-01 00:00:00","www trf dda","savings"
"-50000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2382","2018-08-01 00:00:00","www transfer","checking"
"41400","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 5236","2018-08-01 00:00:00","interac e trf","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 7972","2018-08-01 00:00:00","www trf dda","checking"
"64600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 6549","2018-08-01 00:00:00","www trf dda","checking"
"-5000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW3RD PTY DEP-7634","2018-08-01 00:00:00","www3rd pty dep","checking"
"208600","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 4984","2018-08-01 00:00:00","interac e trf","checking"
"-726","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","DEPOSIT INTEREST","2018-08-01 00:00:00","deposit interest","savings"
"-2","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","DEPOSIT INTEREST","2018-08-01 00:00:00","deposit interest","savings"
"-64600","veLzM9wv48T4N5kZrZNPc9jvrAZY8acmo8YKJ","WWW TRANSFER - 6549","2018-08-01 00:00:00","www transfer","savings"
"-20000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRANSFER - 4037","2018-08-01 00:00:00","www transfer","savings"
"-10000","AZyjPebQz1TyZ0p3X3ZgfpD9dLeYxQF6d9Z3J","WWW TRANSFER - 7972","2018-08-01 00:00:00","www transfer","savings"
"-208600","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","INTERAC E-TRANSFER RECEIVED 20182130918F7F56F","2018-08-01 00:00:00","interac e transfer received f7f56f","checking"
"-6","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","DEPOSIT INTEREST","2018-08-01 00:00:00","deposit interest","checking"
"-8800","yePzMYDrJ8TVDE93p3DosK6Rb93JrzcO0MDq9","WWW TRANSFER - 8877","2018-08-01 00:00:00","www transfer","checking"
"3000","Qnyyop9MdLcRBd1wqBAdTAOxQnPOrnIEQXemb","PREMIUM PLAN","2018-07-31 00:00:00","premium plan","checking"
"-521509","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","PAYROLL DEPOSIT -IDS MANAGEMENT","2018-07-31 00:00:00","payroll deposit ids management","checking"
"-2000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 1599","2018-07-31 00:00:00","interac e trf","checking"
"7900","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 3300","2018-07-30 00:00:00","www trf dda","savings"
"-200000","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRANSFER - 5094","2018-07-30 00:00:00","www transfer","savings"
"7900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 5511","2018-07-30 00:00:00","www transfer","checking"
"879","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-4393 -FOOD BASICS #68","2018-07-30 00:00:00","c idp purchase food basics","checking"
"2500","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INVESTMENT -SPECIAL DEPOSIT","2018-07-30 00:00:00","investment special deposit","checking"
"10000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW PAYMENT - N0618","2018-07-30 00:00:00","www payment n","checking"
"-7900","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 3300","2018-07-30 00:00:00","www transfer","checking"
"1200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-1524 -ALTONA KEBAB","2018-07-30 00:00:00","c idp purchase altona kebab","checking"
"-44200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4535","2018-07-30 00:00:00","www transfer","checking"
"44200","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 4560","2018-07-30 00:00:00","www transfer","checking"
"2602","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-5766 -SOBEYS #934","2018-07-30 00:00:00","c idp purchase sobeys","checking"
"1414","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-9467 -SOBEYS #934","2018-07-30 00:00:00","c idp purchase sobeys","checking"
"200000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRF DDA - 5094","2018-07-30 00:00:00","www trf dda","checking"
"150","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-0569 -AIR-SERV PETRO-","2018-07-30 00:00:00","c idp purchase air serv petro","checking"
"44200","KXdbjenBz0h1ZXvo6oZEC5q47Xn89PSQ0XL4X","WWW TRF DDA - 4535","2018-07-30 00:00:00","www trf dda","savings"
"428","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-1125 -SOBEYS #934","2018-07-27 00:00:00","c idp purchase sobeys","checking"
"1881","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-2318 -SOBEYS #934","2018-07-27 00:00:00","c idp purchase sobeys","checking"
"700","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","C-IDP PURCHASE-9038 -SOBEYS #934","2018-07-27 00:00:00","c idp purchase sobeys","checking"
"12000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 7223","2018-07-26 00:00:00","interac e trf","checking"
"24000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","WWW TRANSFER - 2766","2018-07-26 00:00:00","www transfer","checking"
"-255000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","MOBILE DEP- 5296","2018-07-26 00:00:00","mobile dep","checking"
"67000","qeJzM5Q3A8TNgwje8eg7tz1ogLXPbEtJekx9x","INTERAC E-TRF- 8012","2018-07-24 00:00:00","interac e trf","checking"
