Id,MSSubClass,LotArea,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MiscVal,YrSold,SalePrice
1154,30,5890,Gtl,1Story,6,8,1930,0,816,GasA,Y,816,0,816,1,0,2,5,0,1,432,Y,0,0,0,2008,120500
1155,60,13700,Gtl,2Story,7,6,1965,288,864,GasA,Y,902,918,1820,1,2,4,8,2,2,492,Y,60,84,0,2008,201800
1156,20,10768,Gtl,1Story,5,8,1976,0,1437,GasA,Y,1437,0,1437,2,0,3,6,1,2,528,Y,0,21,0,2007,218000
1157,80,9350,Gtl,SLvl,5,8,1965,0,1219,GasA,Y,1265,0,1265,2,0,3,6,1,2,502,Y,0,92,0,2008,179900
1158,120,5001,Gtl,1Story,7,5,2007,166,1314,GasA,Y,1314,0,1314,2,0,2,6,1,2,626,Y,172,62,0,2009,230000
1159,20,11932,Gtl,1Story,8,5,2007,186,1580,GasA,Y,1580,0,1580,2,0,3,7,0,3,830,Y,0,24,0,2008,235128
1160,60,9120,Gtl,2Story,6,6,1974,270,901,GasA,Y,943,933,1876,2,1,4,8,1,2,540,Y,0,69,0,2008,185000
1161,160,2280,Gtl,2Story,6,5,1978,0,855,GasA,Y,855,601,1456,2,1,3,7,1,2,440,Y,26,0,0,2010,146000
1162,20,14778,Gtl,1Story,6,7,1954,72,1296,GasA,Y,1640,0,1640,1,0,3,7,1,2,924,Y,108,0,0,2008,224000
1163,20,8724,Gtl,1Story,5,5,1968,0,894,GasA,Y,894,0,894,1,0,3,5,1,2,450,Y,0,0,0,2007,129000
1164,90,12900,Gtl,SFoyer,4,4,1969,0,1198,GasA,Y,1258,0,1258,0,2,0,6,0,2,400,Y,120,0,0,2008,108959
1165,80,16157,Gtl,SLvl,5,7,1978,0,1360,GasA,Y,1432,0,1432,1,1,2,5,1,2,588,Y,168,180,0,2007,194000
1166,20,9541,Gtl,1Story,7,5,2009,268,1502,GasA,Y,1502,0,1502,2,0,3,7,0,2,644,Y,0,114,0,2009,233170
1167,20,10475,Gtl,1Story,8,5,2008,72,1694,GasA,Y,1694,0,1694,2,0,3,7,0,3,776,Y,160,33,0,2010,245350
1168,60,10852,Gtl,2Story,6,5,2000,0,959,GasA,Y,959,712,1671,2,1,3,7,1,2,472,Y,0,38,0,2006,173000
1169,70,13728,Gtl,2Story,6,7,1935,0,1127,GasA,Y,1236,872,2108,2,0,4,7,2,2,540,Y,0,0,0,2008,235000
1170,60,35760,Gtl,2Story,10,5,1995,1378,1930,GasA,Y,1831,1796,3627,3,1,4,10,1,3,807,Y,361,76,0,2006,625000
1171,80,9880,Gtl,SLvl,6,6,1977,0,1096,GasA,Y,1118,0,1118,1,0,3,6,1,1,358,Y,203,0,0,2008,171000
1172,20,9120,Gtl,1Story,6,6,1958,0,1261,GasA,Y,1261,0,1261,1,0,3,6,1,2,433,Y,0,0,1400,2008,163000
1173,160,4017,Gtl,2Story,7,5,2006,0,625,GasA,Y,625,625,1250,2,1,2,5,0,2,625,Y,0,54,0,2008,171900
1174,50,18030,Gtl,1.5Fin,5,6,1946,0,1598,GasA,Y,1636,971,3086,3,0,3,12,1,0,0,Y,122,0,0,2007,200500
1175,70,16560,Gtl,2Story,6,8,1932,0,952,GasA,Y,1170,1175,2345,2,1,4,9,1,2,360,Y,0,0,0,2006,239000
1176,50,10678,Gtl,1.5Fin,8,5,1992,337,1683,GasA,Y,2129,743,2872,2,1,4,9,1,2,541,Y,0,33,0,2007,285000
1177,20,6951,Gtl,1Story,5,5,1984,0,876,GasA,Y,923,0,923,1,0,3,5,0,1,264,Y,362,0,0,2008,119500
1178,50,3950,Gtl,1.5Fin,6,8,1926,0,818,GasA,Y,818,406,1224,1,0,3,5,0,1,210,N,0,0,0,2009,115000
1179,50,7681,Gtl,1.5Fin,5,6,1921,0,731,GasA,Y,820,523,1343,1,1,3,7,1,1,186,Y,192,0,0,2009,154900
1180,20,8335,Gtl,1Story,5,5,1954,0,0,GasA,Y,1124,0,1124,1,0,3,5,1,0,0,N,0,36,0,2006,93000
1181,60,11170,Gtl,2Story,7,5,1990,0,1216,GasA,Y,1298,1216,2514,2,1,4,8,0,2,693,Y,0,0,0,2006,250000
1182,120,5587,Mod,1Story,8,5,2008,186,1600,GasA,Y,1652,0,1652,2,0,2,5,1,2,482,Y,162,53,0,2008,392500
1183,60,15623,Gtl,2Story,10,5,1996,0,2396,GasA,Y,2411,2065,4476,3,1,4,10,2,3,813,Y,171,78,0,2007,745000
1184,30,10800,Gtl,1Story,5,6,1920,0,1120,GasA,Y,1130,0,1130,1,0,2,5,1,2,720,Y,229,0,0,2006,120000
1185,20,35133,Mod,1Story,5,4,1963,226,1572,GasA,Y,1572,0,1572,1,1,3,5,2,3,995,Y,0,263,0,2007,186700
1186,50,9738,Gtl,1.5Fin,5,7,1924,0,784,GasA,Y,949,272,1221,1,0,4,7,0,1,392,Y,0,0,0,2006,104900
1187,190,10615,Mod,2Story,3,5,1900,0,978,GasA,Y,1014,685,1699,2,0,3,7,0,2,420,Y,0,74,0,2009,95000
1188,20,12461,Gtl,1Story,8,5,1994,0,1624,GasA,Y,1624,0,1624,2,0,2,5,1,3,757,Y,0,114,0,2006,262000
1189,60,8935,Gtl,2Story,7,5,2002,95,831,GasA,Y,831,829,1660,2,1,3,7,0,2,493,Y,144,68,0,2009,195000
1190,60,7500,Gtl,2Story,7,5,1999,0,994,GasA,Y,1028,776,1804,2,1,3,7,1,2,442,Y,140,60,0,2010,189000
1191,190,32463,Mod,1Story,4,4,1961,149,1249,GasA,Y,1622,0,1622,1,0,3,7,1,4,1356,Y,439,0,0,2007,168000
1192,160,2645,Gtl,2Story,8,5,1999,456,776,GasA,Y,764,677,1441,2,1,2,5,0,2,492,Y,206,0,0,2007,174000
1193,50,9600,Gtl,1.5Fin,5,8,1925,0,702,GasA,Y,842,630,1472,1,0,3,6,0,1,250,P,0,0,0,2007,125000
1194,120,4500,Gtl,1Story,6,5,1999,425,1224,GasA,Y,1224,0,1224,2,0,2,5,0,2,402,Y,0,304,0,2009,165000
1195,60,9364,Gtl,2Story,6,7,1969,143,663,GasA,Y,663,689,1352,1,1,4,7,0,1,299,Y,379,36,0,2010,158000
1196,60,8029,Gtl,2Story,6,5,2005,0,728,GasA,Y,728,728,1456,2,1,3,8,0,2,400,Y,100,24,0,2008,176000
1197,60,14054,Gtl,2Story,7,5,2006,0,879,GasA,Y,879,984,1863,2,1,4,9,1,3,660,Y,100,17,0,2006,219210
1198,75,8850,Gtl,2.5Unf,7,6,1916,0,815,GasA,Y,815,875,1690,1,0,3,7,1,1,225,Y,0,0,0,2006,144000
1199,20,9100,Gtl,1Story,7,5,2001,0,1212,GasA,Y,1212,0,1212,2,0,3,6,0,2,573,Y,356,0,0,2009,178000
1200,20,11235,Gtl,1Story,4,5,1963,51,1051,GasA,Y,1382,0,1382,1,1,3,6,1,2,459,Y,0,82,0,2006,148000
1201,20,9353,Gtl,1Story,4,5,1970,0,864,GasA,Y,864,0,864,1,0,3,5,0,1,280,Y,0,0,0,2006,116050
1202,60,10400,Gtl,2Story,7,5,1998,0,866,GasA,Y,866,913,1779,2,1,3,6,0,2,546,Y,198,36,0,2009,197900
1203,50,6000,Gtl,1.5Fin,5,8,1925,0,884,GasA,Y,884,464,1348,1,0,3,5,1,1,216,N,0,0,0,2009,117000
1204,20,9750,Gtl,1Story,7,5,2000,171,1630,GasA,Y,1630,0,1630,2,0,3,6,1,2,451,Y,74,234,0,2009,213000
1205,20,10140,Gtl,1Story,5,6,1975,0,1056,GasA,Y,1074,0,1074,1,1,3,6,0,2,495,Y,0,88,0,2006,153500
1206,20,14684,Gtl,1Story,7,7,1990,234,2158,GasA,Y,2196,0,2196,2,0,3,7,1,3,701,Y,84,70,0,2009,271900
1207,20,8900,Gtl,1Story,4,4,1966,0,1056,GasA,Y,1056,0,1056,1,0,2,5,0,1,384,Y,0,42,0,2006,107000
1208,20,9135,Gtl,1Story,6,5,2003,120,1682,GasA,Y,1700,0,1700,2,0,3,7,0,2,544,Y,192,23,0,2006,200000
1209,20,7763,Gtl,1Story,5,7,1962,0,931,GasA,Y,1283,0,1283,1,0,3,6,0,2,506,Y,0,0,0,2008,140000
1210,20,10182,Gtl,1Story,8,5,2006,420,1660,GasA,Y,1660,0,1660,2,0,3,8,1,2,500,Y,322,50,0,2006,290000
1211,60,11218,Gtl,2Story,6,5,1992,0,1055,GasA,Y,1055,790,1845,2,1,3,8,1,2,462,Y,635,104,400,2010,189000
1212,50,12134,Mod,1.5Fin,8,7,1988,0,559,GasA,Y,1080,672,1752,2,0,4,8,0,2,492,Y,325,12,0,2010,164000
1213,30,9340,Gtl,1Story,4,6,1941,0,672,GasA,Y,672,0,672,1,0,2,4,0,1,234,N,0,113,0,2009,113000
1214,80,10246,Gtl,SLvl,4,9,1965,0,648,GasA,Y,960,0,960,0,0,0,3,0,1,364,Y,88,0,0,2006,145000
1215,85,10205,Gtl,SFoyer,5,5,1962,0,925,GasA,Y,999,0,999,1,0,3,6,0,1,300,Y,150,72,0,2006,134500
1216,20,7094,Gtl,1Story,5,5,1966,0,894,GasA,Y,894,0,894,1,0,3,5,0,1,384,Y,0,0,0,2007,125000
1217,90,8930,Gtl,1.5Fin,6,5,1978,0,0,GasA,Y,1318,584,1902,2,0,4,8,0,2,539,Y,0,0,0,2010,112000
1218,20,8640,Gtl,1Story,8,5,2009,72,1300,GasA,Y,1314,0,1314,2,0,3,6,0,2,552,Y,135,112,0,2009,229456
1219,50,6240,Gtl,1.5Fin,4,5,1947,0,0,GasA,N,672,240,912,1,0,2,3,0,0,0,N,0,0,0,2006,80500
1220,160,1680,Gtl,2Story,6,5,1971,236,672,GasA,Y,672,546,1218,1,1,3,7,0,0,0,N,201,0,0,2006,91500
1221,20,7800,Gtl,1Story,5,5,1964,0,912,GasA,Y,912,0,912,1,0,2,5,0,1,288,Y,0,0,0,2006,115000
1222,20,8250,Gtl,1Story,5,5,1968,0,952,GasA,Y,1211,0,1211,1,0,3,5,1,1,322,Y,0,63,0,2008,134000
1223,50,10496,Gtl,1.5Fin,6,6,1949,320,1040,GasA,Y,1168,678,1846,2,0,3,7,1,1,315,Y,0,0,0,2007,143000
1224,20,10680,Gtl,1Story,5,3,1951,44,2136,GasA,N,2136,0,2136,2,0,4,7,0,2,528,Y,0,30,0,2006,137900
1225,60,15384,Gtl,2Story,7,5,2004,0,788,GasA,Y,788,702,1490,2,1,3,8,1,2,388,Y,100,75,0,2008,184000
1226,80,10482,Gtl,SLvl,6,8,1958,63,588,GasA,Y,1138,0,1138,1,0,3,6,0,1,264,Y,224,0,0,2007,145000
1227,60,14598,Gtl,2Story,6,5,2007,74,894,GasA,Y,894,1039,1933,2,1,4,9,1,3,668,Y,100,18,0,2008,214000
1228,20,8872,Gtl,1Story,5,8,1965,300,912,GasA,Y,912,0,912,1,0,2,5,0,2,576,Y,0,240,0,2008,147000
1229,120,8769,Gtl,1Story,9,5,2008,766,1702,GasA,Y,1702,0,1702,1,1,1,7,1,3,1052,Y,0,72,0,2008,367294
1230,80,7910,Gtl,SLvl,5,5,1960,0,1075,GasA,Y,1507,0,1507,2,0,4,7,0,1,404,Y,0,0,0,2008,127000
1231,90,18890,Gtl,1.5Fin,5,5,1977,1,1361,GasA,Y,1361,1259,2620,2,2,4,12,1,2,600,N,155,24,8300,2007,190000
1232,90,7728,Gtl,SLvl,5,6,1962,120,1106,GasA,Y,1190,0,1190,1,0,3,6,0,2,540,Y,0,18,0,2006,132500
1233,90,9842,Gtl,1Story,4,5,1962,0,0,GasA,Y,1224,0,1224,2,0,2,6,0,2,462,Y,0,0,0,2007,101800
1234,20,12160,Gtl,1Story,5,5,1959,180,1188,GasA,Y,1188,0,1188,1,0,3,6,0,2,531,Y,0,0,0,2010,142000
1235,70,8525,Gtl,2Story,5,6,1911,0,940,GasA,N,1024,940,1964,1,1,4,7,0,0,0,N,0,192,0,2008,130000
1236,70,13132,Gtl,2Story,5,5,1914,0,747,GasA,Y,892,892,1784,1,1,4,9,0,1,180,N,203,40,0,2006,138887
1237,160,2628,Gtl,2Story,7,5,2003,106,764,GasA,Y,764,862,1626,2,1,2,6,0,2,474,Y,0,27,0,2010,175500
1238,60,12393,Gtl,2Story,7,5,2004,0,847,GasA,Y,847,1101,1948,2,1,4,8,1,2,434,Y,100,48,0,2006,195000
1239,20,13072,Gtl,1Story,6,5,2005,0,1141,GasA,Y,1141,0,1141,1,1,3,6,0,2,484,Y,0,0,0,2006,142500
1240,20,9037,Gtl,1Story,8,5,2006,32,1476,GasA,Y,1484,0,1484,2,0,2,6,1,2,472,Y,120,33,0,2007,265900
1241,60,8158,Gtl,2Story,7,5,2003,252,884,GasA,Y,884,884,1768,2,1,3,8,0,2,543,Y,0,63,0,2008,224900
1242,20,9849,Gtl,1Story,7,6,2007,0,1689,GasA,Y,1689,0,1689,2,0,3,7,0,3,954,Y,0,56,0,2007,248328
1243,85,10625,Gtl,SFoyer,7,6,1974,81,1053,GasA,Y,1173,0,1173,2,0,3,6,2,2,528,Y,0,120,0,2010,170000
1244,20,13891,Gtl,1Story,10,5,2006,NA,2076,GasA,Y,2076,0,2076,2,1,2,7,1,3,850,Y,216,229,0,2006,465000
1245,70,11435,Mod,2Story,8,7,1929,0,792,GasA,Y,792,725,1517,1,0,3,7,2,2,400,Y,0,0,0,2006,230000
1246,80,12090,Gtl,SLvl,6,7,1984,74,585,GasA,Y,1140,728,1868,3,1,3,7,1,2,477,Y,268,112,0,2007,178000
1247,60,8125,Gtl,2Story,7,5,2005,0,756,GasA,Y,756,797,1553,2,1,3,6,0,2,615,Y,0,45,0,2006,186500
1248,80,12328,Gtl,SLvl,6,5,1976,335,1012,GasA,Y,1034,0,1034,1,0,3,6,0,3,888,Y,0,0,0,2010,169900
1249,75,9600,Gtl,2.5Unf,6,5,1917,0,735,OthW,N,1134,924,2058,1,1,3,8,1,2,396,P,0,0,0,2008,129500
1250,20,7200,Gtl,1Story,5,7,1950,0,876,GasA,Y,988,0,988,1,0,3,6,0,1,276,Y,0,80,0,2007,119000
1251,20,11160,Gtl,1Story,7,5,1968,0,2110,GasA,Y,2110,0,2110,2,1,3,8,2,2,522,Y,0,0,0,2010,244000
1252,120,3136,Gtl,1Story,7,5,2003,163,1405,GasA,Y,1405,0,1405,2,0,2,6,1,2,478,Y,148,36,0,2006,171750
1253,20,9858,Gtl,1Story,5,6,1968,0,864,GasA,Y,874,0,874,1,0,3,5,0,1,288,Y,33,0,600,2009,130000
1254,60,17542,Gtl,2Story,7,7,1974,0,1192,GasA,Y,1516,651,2167,2,1,3,9,2,2,518,Y,220,47,0,2007,294000
1255,60,6931,Gtl,2Story,7,5,2003,92,746,GasA,Y,760,896,1656,2,1,3,7,1,2,397,Y,178,128,0,2008,165400
1256,50,6240,Gtl,1.5Fin,6,6,1931,0,884,GasA,Y,959,408,1367,1,0,3,6,1,1,560,Y,0,0,0,2007,127500
1257,20,14303,Gtl,1Story,8,5,1994,554,1986,GasA,Y,1987,0,1987,2,0,2,7,1,2,691,Y,262,36,0,2008,301500
1258,30,4060,Gtl,1Story,5,8,1922,0,864,GasA,Y,864,0,864,1,0,2,4,0,0,0,Y,0,96,0,2009,99900
1259,80,9587,Gtl,SLvl,7,5,2005,182,856,GasA,Y,1166,0,1166,2,0,2,5,0,2,400,Y,212,0,0,2008,190000
1260,20,9750,Gtl,1Story,6,8,1969,0,1054,GasA,Y,1054,0,1054,1,1,3,6,0,2,460,Y,180,0,0,2008,151000
1261,60,24682,Gtl,2Story,6,5,1999,0,841,GasA,Y,892,783,1675,2,1,3,7,1,2,502,Y,0,103,0,2009,181000
1262,20,9600,Gtl,1Story,5,6,1956,0,1050,GasA,Y,1050,0,1050,1,0,2,5,0,1,338,Y,0,0,0,2009,128900
1263,50,11250,Gtl,1.5Fin,4,5,1957,0,1104,GasA,Y,1104,684,1788,1,0,5,8,2,1,304,Y,120,0,0,2009,161500
1264,70,13515,Gtl,2Story,6,6,1919,0,764,GasA,Y,1060,764,1824,1,0,3,8,1,2,520,N,0,0,0,2007,180500
1265,120,4060,Gtl,1Story,6,5,1998,0,1405,GasA,Y,1337,0,1337,2,0,2,5,0,2,511,Y,144,68,0,2008,181000
1266,160,3735,Gtl,2Story,7,5,1999,218,691,GasA,Y,713,739,1452,2,1,3,6,0,2,506,Y,0,34,0,2006,183900
1267,190,10120,Gtl,2.5Unf,7,4,1910,0,925,GasA,N,964,925,1889,1,1,4,9,1,1,308,N,0,0,0,2007,122000
1268,20,13214,Gtl,1Story,9,5,2008,0,2002,GasA,Y,2018,0,2018,2,0,3,10,1,3,746,Y,144,76,0,2010,378500
1269,50,14100,Mod,1.5Fin,8,9,1935,632,728,GasA,Y,1968,1479,3447,3,1,4,11,2,3,1014,Y,314,12,0,2008,381000
1270,50,11344,Gtl,1.5Fin,5,5,1958,180,874,GasW,Y,874,650,1524,1,1,3,7,0,1,315,Y,0,0,0,2007,144000
1271,40,23595,Sev,1Story,7,6,1979,0,1332,GasA,Y,1332,192,1524,0,1,0,4,1,2,586,Y,268,0,0,2010,260000
1272,20,9156,Gtl,1Story,6,7,1968,0,1489,GasA,Y,1489,0,1489,2,0,3,7,1,2,462,Y,0,0,0,2009,185750
1273,20,13526,Gtl,1Story,5,6,1965,114,935,GasA,Y,935,0,935,1,0,3,5,0,1,288,Y,180,0,0,2006,137000
1274,80,11512,Gtl,SLvl,6,7,1959,84,1019,GasA,Y,1357,0,1357,1,0,2,5,1,1,312,Y,0,0,0,2008,177000
1275,50,5362,Gtl,1.5Fin,5,6,1910,0,661,GasA,Y,661,589,1250,2,0,3,8,1,2,552,Y,242,0,0,2007,139000
1276,90,11345,Gtl,2Story,5,5,1948,567,928,GasA,Y,928,992,1920,2,0,4,10,0,2,400,Y,0,0,0,2007,137000
1277,60,12936,Gtl,2Story,6,6,1972,0,723,GasA,Y,735,660,1395,1,1,3,6,1,2,497,Y,294,116,0,2009,162000
1278,80,17871,Gtl,SLvl,6,5,1967,359,1680,GasA,Y,1724,0,1724,1,1,3,7,1,2,480,Y,0,0,0,2009,197900
1279,60,9473,Gtl,2Story,8,5,2002,NA,1128,GasA,Y,1128,903,2031,2,1,3,7,1,2,577,Y,0,211,0,2008,237000
1280,50,7500,Gtl,1.5Fin,4,4,1920,0,698,GasA,Y,698,430,1128,1,0,2,6,0,2,528,Y,30,0,0,2010,68400
1281,20,9808,Gtl,1Story,7,5,2002,110,1573,GasA,Y,1573,0,1573,2,0,3,6,0,2,544,Y,0,72,0,2009,227000
1282,20,8049,Gtl,1Story,7,5,1990,54,1309,GasA,Y,1339,0,1339,2,0,2,6,1,2,484,Y,0,58,0,2006,180000
1283,20,8800,Gtl,1Story,5,7,1977,0,1040,GasA,Y,1040,0,1040,2,0,3,5,0,2,484,Y,0,0,0,2009,150500
1284,90,9400,Gtl,2Story,6,5,1971,0,912,GasA,Y,912,912,1824,2,2,4,8,0,0,0,Y,128,0,0,2010,139000
1285,50,9638,Gtl,1.5Fin,6,7,1919,0,804,GasA,Y,1699,748,2447,2,0,4,10,1,1,336,Y,272,0,0,2010,169000
1286,50,6000,Gtl,1.5Fin,6,6,1939,0,780,GasA,Y,825,587,1412,1,0,4,6,1,1,280,Y,45,0,0,2009,132500
1287,20,9790,Gtl,1Story,6,5,1963,451,1328,GasA,Y,1328,0,1328,1,1,3,6,2,2,528,Y,0,26,0,2010,143000
1288,20,36500,Mod,1Story,5,5,1964,621,1624,GasA,Y,1582,0,1582,2,0,4,7,0,2,390,N,168,198,0,2006,190000
1289,120,5664,Gtl,1Story,8,5,2000,0,1501,GasA,Y,1659,0,1659,2,0,2,5,1,2,499,Y,212,59,0,2009,278000
1290,60,11065,Gtl,2Story,8,5,2006,788,1085,GasA,Y,1120,850,1970,2,1,3,8,1,3,753,Y,177,74,0,2006,281000
1291,80,14112,Gtl,SLvl,5,7,1964,86,1152,GasA,Y,1152,0,1152,1,0,3,6,1,2,484,Y,227,0,0,2010,180500
1292,160,1680,Gtl,2Story,5,7,1972,268,630,GasA,Y,630,672,1302,2,1,3,6,0,1,264,Y,185,0,0,2009,119500
1293,70,6600,Gtl,2Story,5,4,1892,0,994,GasA,N,1378,994,2372,2,0,4,11,0,1,432,Y,0,287,0,2009,107500
1294,60,10140,Gtl,2Story,7,5,1976,0,832,GasA,Y,832,832,1664,2,1,4,8,1,2,528,Y,0,28,0,2006,162900
1295,20,8172,Gtl,1Story,5,7,1955,0,864,GasA,Y,864,0,864,1,0,2,5,0,2,572,N,0,0,0,2006,115000
1296,20,8400,Gtl,1Story,5,5,1968,168,1052,GasA,Y,1052,0,1052,1,1,3,5,0,1,288,Y,356,0,0,2006,138500
1297,20,8700,Gtl,1Story,5,6,1963,148,1120,GasA,Y,1128,0,1128,2,0,3,6,0,2,525,Y,192,20,0,2008,155000
1298,180,3675,Gtl,SFoyer,6,5,2005,82,547,GasA,Y,1072,0,1072,2,0,2,5,0,2,525,Y,0,44,0,2006,140000
1299,60,63887,Gtl,2Story,10,5,2008,796,6110,GasA,Y,4692,950,5642,2,1,3,12,3,2,1418,Y,214,292,0,2008,160000
1300,20,7500,Gtl,1Story,5,7,1959,0,1246,GasA,Y,1246,0,1246,1,1,3,6,0,1,305,Y,218,0,0,2010,154000
1301,60,10762,Gtl,2Story,7,5,1999,344,978,GasA,Y,1005,978,1983,2,1,3,9,1,2,490,Y,0,0,0,2009,225000
1302,70,7500,Gtl,2Story,6,7,1942,0,771,GasA,Y,753,741,1494,1,0,3,7,2,1,213,P,0,0,0,2009,177500
1303,60,10120,Gtl,2Story,8,5,1994,391,1165,GasA,Y,1203,1323,2526,2,1,4,8,1,3,844,Y,309,78,0,2006,290000
1304,20,8688,Gtl,1Story,7,5,2005,228,1616,GasA,Y,1616,0,1616,2,0,3,7,0,3,834,Y,208,59,0,2006,232000
1305,160,3363,Gtl,2Story,7,5,2004,117,976,GasA,Y,976,732,1708,2,0,3,7,0,2,380,Y,0,40,0,2006,130000
1306,20,13173,Gtl,1Story,9,5,2006,300,1652,GasA,Y,1652,0,1652,2,0,2,6,2,2,840,Y,404,102,0,2009,325000
1307,120,6955,Gtl,1Story,7,5,2005,94,1368,GasA,Y,1368,0,1368,2,0,2,6,1,2,474,Y,132,35,0,2006,202500
1308,20,8072,Gtl,1Story,5,5,1994,0,990,GasA,Y,990,0,990,1,0,3,5,0,2,480,Y,0,64,0,2009,138000
1309,20,12000,Gtl,1Story,5,7,1948,0,924,GasA,Y,1122,0,1122,1,0,2,6,0,2,528,Y,0,36,0,2008,147000
1310,20,7153,Gtl,1Story,6,5,1991,88,1278,GasA,Y,1294,0,1294,2,0,3,6,0,2,496,Y,112,51,0,2008,179200
1311,20,17500,Gtl,1Story,7,8,1959,0,1902,GasA,Y,1902,0,1902,2,0,3,7,2,2,567,Y,0,207,0,2010,335000
1312,20,8814,Gtl,1Story,7,5,2005,80,1274,GasA,Y,1274,0,1274,2,0,3,6,0,2,508,Y,264,98,0,2007,203000
1313,60,9572,Gtl,2Story,8,5,1990,336,1453,GasA,Y,1453,1357,2810,2,1,4,9,1,2,750,Y,500,0,0,2007,302000
1314,60,14774,Gtl,2Story,9,5,1999,165,1393,GasA,Y,1422,1177,2599,2,1,4,10,1,3,779,Y,668,30,0,2010,333168
1315,20,8190,Gtl,1Story,4,6,1954,0,948,GasA,Y,948,0,948,1,0,3,5,1,1,280,Y,0,36,0,2007,119000
1316,60,11075,Gtl,2Story,6,5,1969,0,952,GasA,Y,1092,1020,2112,2,1,4,9,2,2,576,Y,280,0,0,2008,206900
1317,20,10226,Gtl,1Story,8,5,2008,270,1622,GasA,Y,1630,0,1630,2,0,3,8,1,3,860,Y,172,42,0,2009,295493
1318,120,4230,Gtl,1Story,7,5,2006,0,1352,GasA,Y,1352,0,1352,2,0,2,5,1,2,466,Y,0,241,0,2007,208900
1319,20,14781,Gtl,1Story,8,5,2001,178,1753,GasA,Y,1787,0,1787,2,0,3,7,1,3,748,Y,198,150,0,2006,275000
1320,20,10215,Gtl,1Story,4,5,1954,132,864,GasA,Y,948,0,948,1,0,3,5,0,1,248,Y,0,0,0,2007,111000
1321,20,8400,Gtl,1Story,6,3,1957,0,1478,GasA,Y,1478,0,1478,1,1,3,6,2,2,442,Y,114,0,0,2009,156500
1322,20,6627,Gtl,1Story,3,6,1949,0,0,Floor,N,720,0,720,1,0,2,4,0,1,287,Y,0,0,0,2008,72500
1323,60,10186,Gtl,2Story,7,5,1992,0,750,GasA,Y,1061,862,1923,2,1,3,8,1,2,564,Y,240,39,0,2010,190000
1324,30,5330,Gtl,1Story,4,7,1940,0,420,GasA,Y,708,0,708,1,0,2,5,0,0,0,Y,164,0,0,2009,82500
1325,20,9986,Gtl,1Story,8,5,2006,428,1795,GasA,Y,1795,0,1795,2,0,2,7,1,3,895,Y,0,49,0,2007,147000
1326,30,3636,Gtl,1Story,4,4,1922,0,796,GasA,N,796,0,796,1,0,2,5,0,0,0,N,0,0,0,2008,55000
1327,30,4270,Mod,1Story,3,6,1931,0,544,GasA,Y,774,0,774,1,0,3,6,0,0,0,Y,0,0,0,2007,79000
1328,20,6600,Gtl,1Story,5,9,1982,0,816,GasA,Y,816,0,816,1,0,3,5,1,1,264,Y,0,0,0,2008,130500
1329,50,10440,Gtl,1.5Fin,6,7,1920,0,1510,GasW,Y,1584,1208,2792,2,0,5,8,2,2,520,Y,0,547,1150,2008,256000
1330,60,9084,Gtl,2Story,7,5,1998,0,935,GasA,Y,955,677,1632,2,1,3,8,1,2,462,Y,0,28,0,2006,176500
1331,20,10000,Gtl,1Story,8,5,2006,410,1588,GasA,Y,1588,0,1588,2,0,3,7,1,3,825,Y,144,45,0,2007,227000
1332,80,10780,Gtl,SLvl,5,5,1976,0,911,GasA,Y,954,0,954,1,0,3,6,0,2,576,Y,0,0,0,2006,132500
1333,20,8877,Mod,1Story,4,6,1938,0,816,GasA,Y,816,0,816,1,0,2,3,1,1,288,Y,0,0,0,2009,100000
1334,50,7200,Gtl,1.5Fin,5,6,1938,0,803,GasA,Y,803,557,1360,1,1,2,6,0,1,297,Y,0,65,0,2006,125500
1335,160,2368,Gtl,2Story,5,6,1970,312,765,GasA,Y,765,600,1365,1,1,3,7,0,2,440,Y,0,36,0,2009,125000
1336,20,9650,Gtl,1Story,6,5,1977,360,1350,GasA,Y,1334,0,1334,2,0,2,6,1,2,630,Y,0,16,0,2009,167900
1337,90,9246,Gtl,1Story,5,5,1973,564,1656,GasA,Y,1656,0,1656,2,0,4,8,0,2,506,Y,0,211,0,2008,135000
1338,30,4118,Mod,1Story,4,4,1941,0,693,Grav,N,693,0,693,1,0,2,4,0,0,0,N,0,20,0,2006,52500
1339,60,13450,Gtl,2Story,7,5,2002,0,916,GasA,Y,920,941,1861,2,1,3,8,0,2,492,Y,146,91,0,2006,200000
1340,20,9560,Gtl,1Story,5,7,1972,0,864,GasA,Y,864,0,864,1,0,3,5,0,1,288,Y,0,0,0,2006,128500
1341,20,8294,Gtl,1Story,4,5,1971,0,858,GasA,Y,872,0,872,1,0,3,5,0,4,480,Y,0,0,0,2007,123000
1342,20,13695,Gtl,1Story,6,5,2003,0,1114,GasA,Y,1114,0,1114,1,0,3,6,0,2,576,Y,0,78,0,2008,155000
1343,60,9375,Gtl,2Story,8,5,2002,149,1284,GasA,Y,1284,885,2169,2,1,3,7,1,2,647,Y,192,87,0,2007,228500
